n_size,option,measurement_unit,mean
100000,Compressed Vector - No Compression,seconds,2.123415470123291e-07
100000,Compressed Vector - dac_vector,seconds,0.3112221677787602
100000,Compressed Vector - enc_vector_comma_2,seconds,0.30665309734952945
100000,Compressed Vector - enc_vector_elias_delta,seconds,0.30844395572009187
100000,Compressed Vector - enc_vector_elias_gamma,seconds,0.3086727506481111
100000,Compressed Vector - enc_vector_fibonacci,seconds,0.3225574287741135
100000,Compressed Vector - vlc_vector_comma_2,seconds,0.317699549269552
100000,Compressed Vector - vlc_vector_elias_delta,seconds,0.3059803693400075
100000,Compressed Vector - vlc_vector_elias_gamma,seconds,0.3037158271763474
100000,Compressed Vector - vlc_vector_fibonacci,seconds,0.31236592166436217
100000,SDSL4PY Vector - No Compression,seconds,1.824616144100825e-07
100000,SDSL4PY Vector - dac_vector,seconds,0.028129813121631743
100000,SDSL4PY Vector - enc_vector_comma_2,seconds,0.028728539605314532
100000,SDSL4PY Vector - enc_vector_elias_delta,seconds,0.029067100988080106
100000,SDSL4PY Vector - enc_vector_elias_gamma,seconds,0.027881225493426125
100000,SDSL4PY Vector - enc_vector_fibonacci,seconds,0.034206127282232046
100000,SDSL4PY Vector - vlc_vector_comma_2,seconds,0.029090320024018488
100000,SDSL4PY Vector - vlc_vector_elias_delta,seconds,0.02847123631897072
100000,SDSL4PY Vector - vlc_vector_elias_gamma,seconds,0.02854843493551016
100000,SDSL4PY Vector - vlc_vector_fibonacci,seconds,0.029004773357883096
10000,Compressed Vector - No Compression,seconds,1.802885284026464e-07
10000,Compressed Vector - dac_vector,seconds,0.031798701438431935
10000,Compressed Vector - enc_vector_comma_2,seconds,0.031634010809163254
10000,Compressed Vector - enc_vector_elias_delta,seconds,0.0328119566043218
10000,Compressed Vector - enc_vector_elias_gamma,seconds,0.03624074699667593
10000,Compressed Vector - enc_vector_fibonacci,seconds,0.032584979524835946
10000,Compressed Vector - vlc_vector_comma_2,seconds,0.03160298406146467
10000,Compressed Vector - vlc_vector_elias_delta,seconds,0.03163664393747846
10000,Compressed Vector - vlc_vector_elias_gamma,seconds,0.03136373997355501
10000,Compressed Vector - vlc_vector_fibonacci,seconds,0.031857158771405616
10000,SDSL4PY Vector - No Compression,seconds,2.1606683731079102e-07
10000,SDSL4PY Vector - dac_vector,seconds,0.003382577033092578
10000,SDSL4PY Vector - enc_vector_comma_2,seconds,0.003121115453541279
10000,SDSL4PY Vector - enc_vector_elias_delta,seconds,0.0031430668352792662
10000,SDSL4PY Vector - enc_vector_elias_gamma,seconds,0.0032989158605535823
10000,SDSL4PY Vector - enc_vector_fibonacci,seconds,0.0035730311491837105
10000,SDSL4PY Vector - vlc_vector_comma_2,seconds,0.00316676899480323
10000,SDSL4PY Vector - vlc_vector_elias_delta,seconds,0.0031034137898435193
10000,SDSL4PY Vector - vlc_vector_elias_gamma,seconds,0.003230186350022753
10000,SDSL4PY Vector - vlc_vector_fibonacci,seconds,0.0030243619966010254
200000,Compressed Vector - No Compression,seconds,2.4225252370039623e-07
200000,Compressed Vector - dac_vector,seconds,0.602603444767495
200000,Compressed Vector - enc_vector_comma_2,seconds,0.6095890919988354
200000,Compressed Vector - enc_vector_elias_delta,seconds,0.6148061661204944
200000,Compressed Vector - enc_vector_elias_gamma,seconds,0.6233850937647124
200000,Compressed Vector - enc_vector_fibonacci,seconds,0.6450962756449977
200000,Compressed Vector - vlc_vector_comma_2,seconds,0.6358490135055035
200000,Compressed Vector - vlc_vector_elias_delta,seconds,0.6112317547357331
200000,Compressed Vector - vlc_vector_elias_gamma,seconds,0.6131002714702238
200000,Compressed Vector - vlc_vector_fibonacci,seconds,0.6254900516321261
200000,SDSL4PY Vector - No Compression,seconds,1.7497998972733815e-07
200000,SDSL4PY Vector - dac_vector,seconds,0.054361495080714424
200000,SDSL4PY Vector - enc_vector_comma_2,seconds,0.057563214330002666
200000,SDSL4PY Vector - enc_vector_elias_delta,seconds,0.05908070253208279
200000,SDSL4PY Vector - enc_vector_elias_gamma,seconds,0.0582044403689603
200000,SDSL4PY Vector - enc_vector_fibonacci,seconds,0.06807476324029267
200000,SDSL4PY Vector - vlc_vector_comma_2,seconds,0.05887838330430289
200000,SDSL4PY Vector - vlc_vector_elias_delta,seconds,0.05719427309619884
